x,y
-0.00011953635123009704,1.4401502778985967e-05
0.010377556267026185,9.056411240051662e-06
0.030247893146183258,8.003325712880997e-06
0.05024388976483992,-4.3408253534907294e-07
0.07023997156189579,-9.062741055526434e-06
0.09023575725925248,-1.7177213102409916e-05
0.11023151719244319,-2.3957046880147413e-05
0.13022731074957078,-2.8299419525471113e-05
0.15022327502244812,-2.903156378687007e-05
0.17021950782505435,-2.565333170065198e-05
0.19021605731164146,-1.8615334301140312e-05
0.21021295634131426,-9.466345276308237e-06
0.2302100738199454,-6.284486812915666e-07
0.25020711576556354,5.483968673069129e-06
0.2702038519857705,7.360689095733694e-06
0.2902002193206831,4.645035904240024e-06
0.3101961412890255,-1.919539012428435e-06
0.33019146234929164,-1.0550091331878632e-05
0.350186440379589,-1.8739856903597167e-05
0.37018181914152515,-2.418807851818526e-05
0.3901776872543015,-2.555789640965652e-05
0.4101739678509417,-2.260255483096379e-05
0.43017058573765254,-1.608999393837492e-05
0.4501674267473491,-7.849052705139554e-06
0.47016429146841565,-3.558453890029132e-07
0.4901610067731692,4.206702792786562e-06
0.5101575191532105,4.626148706532525e-06
0.5301538431425156,7.593576355162696e-07
0.5501499818902816,-6.489292035393135e-06
0.5701459441355523,-1.5222522994547342e-05
0.5901418199284103,-2.299899750442301e-05
0.6101377617514414,-2.7737454387712117e-05
0.6301338796756755,-2.8311939310146412e-05
0.6501302106533697,-2.463917323452581e-05
0.6701267703307494,-1.767213606852881e-05
0.6901235163372281,-9.410425903031738e-06
0.7101203190376674,-2.3738450616874476e-06
0.730117025724534,1.3667682453940466e-06
0.7501135255723769,7.66365041639197e-07
0.7701097541285388,-4.119341930535946e-06
0.790105550344988,-1.2158470510344188e-05
0.810100711276722,-2.1218376424684137e-05
0.8300954974176896,-2.6845318567178003e-05
0.8500893181556419,-2.719711377081539e-05
0.8700841558829738,-2.1924435516269297e-05
0.8900806446352366,-1.1108961606869997e-05
0.9100786217781105,3.22360346468411e-06
0.9300774553151979,1.8125057137052864e-05
0.9500762893160768,3.0685186425669466e-05
0.9700743573405326,3.897811892695886e-05
0.9900711448299047,4.2341416678110384e-05
1.010066429913603,4.127453662779796e-05
1.030060385627046,3.746643805124115e-05
1.050053584409116,3.3631587041056395e-05
1.0700468235244158,3.2658040208617006e-05
1.0900408717438759,3.649355248357615e-05
1.1100362592716764,4.5692745687321856e-05
1.1300331618606934,5.9450026642813296e-05
1.150031288360348,7.56941156575944e-05
1.1700299899482713,9.152664253610122e-05
1.1900284945344275,0.00010421985931159932
1.2100261709532274,0.0001120857281438686
1.2300225998742313,0.00011471524915277774
1.2500176448007505,0.00011286042961056179
1.2700115441395077,0.00010855005428892754
1.2900048750201958,0.00010483757979696158
1.309998383005208,0.00010469987172298013
1.3299927709797046,0.00010984797476650888
1.3499885283119266,0.00012044073125830439
1.369985768771207,0.00013527784176930435
1.3899841539660105,0.00015197641812771348
1.4099829919640554,0.00016756474734157023
1.4299814898221457,0.00017953705839123335
1.4499790032275155,0.00018658853054300833
1.469975131668577,0.000188655649917742
1.4899697989470368,0.00018684755597618287
1.5099633481471335,0.00018343806183927194
1.529956472881067,0.00018137428497599076
1.5499500058005249,0.00018317780588882838
1.5699446407318411,0.0001901183393215473
1.5899407788231852,0.00020210425138514305
1.6099383983577764,0.0002177509595284473
1.6299370130747555,0.00023457194428235819
1.6499358427936697,0.0002496251690211655
1.6699341174660576,0.0002606038325666055
1.6899312828123958,0.0002664102588778863
1.709927048038254,0.00026714027778560845
1.7299214649207142,0.0002640871264673101
1.7499149683232909,0.0002597731800857178
1.7699082677144988,0.00025733880021271756
1.789902113391759,0.000259344062900578
1.8098971054154145,0.00026688682323465214
1.8298935532099858,0.00027957298779452945
1.8498913482740138,0.0002956638913977569
1.8698899722383793,0.0003123831075027093
1.8898886722584476,0.0003267643139267493
1.9098867304913918,0.00033671147584161563
1.9298836250993838,0.00034142304822065256
1.949879075523146,0.00034132022229349507
1.9698731757845562,0.00033808725136681266
1.9898664243832502,0.00033448597005043265
2.0098595999528643,0.0003335407078692108
2.017440824763899,0.0003956206689713202
