x,y
-0.00015090901027333542,3.3904761053810195e-05
-0.00016014932473860932,3.425219593525381e-05
-0.00017165971999157006,3.2346920550563584e-05
-0.00019813811015050812,3.3823297818780235e-05
-0.00017913192170240701,3.587127791883918e-05
-0.00014712370775070687,3.6891724039169396e-05
-0.0001251739366234482,3.7433418459422514e-05
-8.6320894661286e-05,3.8231371840053994e-05
-5.420973420866646e-05,3.872695216793287e-05
-2.0390194755862817e-05,3.908932786364608e-05
2.0221912836499052e-05,3.930734933649697e-05
4.900581656164943e-05,3.931826553620814e-05
8.418533769517615e-05,3.9163181648652545e-05
0.00011456503723572542,3.8760847461049864e-05
0.00014495342177779473,3.8154371626214435e-05
0.0001823158232197872,3.7321316765317905e-05
0.00020338312542251234,3.682760954301748e-05
0.00023667361459646938,3.589634593566856e-05
0.0002640828090541966,3.4991435886070406e-05
0.00029473320514114814,3.383267955419229e-05
0.00032871615604845774,3.236881395748308e-05
0.00036145733602825983,3.0783211444473794e-05
0.0003912842363547812,2.9180603324832763e-05
0.0004212752517579262,2.7418932011531402e-05
0.00044982011320124447,2.560359401089393e-05
0.0004896530152034301,2.2846058075995108e-05
0.0005200563998904711,2.0566317634371353e-05
0.0005521705674203133,1.7994398472681518e-05
0.0005827770090917812,1.538680635195422e-05
0.0006134752963095841,1.2618425740806372e-05
0.0006458840052483436,9.5294314565829e-06
0.0006767582865323824,6.427603861249129e-06
0.0007060840539705299,3.3372122063821986e-06
0.0007387599899215209,-2.7492201933640003e-07
0.0007748074615782567,-4.462415549407492e-06
0.0008093118209550549,-8.665599344962372e-06
0.0008389790810157884,-1.2431823827906965e-05
0.0008720709360687195,-1.679677992719045e-05
0.0009069716071343887,-2.158962858538982e-05
0.0009386893385063279,-2.6113743880093942e-05
0.0009755907026118933,-3.157859806056829e-05
0.0010076220838992254,-3.649643099718695e-05
0.001041500271698036,-4.188428153341231e-05
0.0010738375861422352,-4.720523014382341e-05
0.0011046196076796274,-5.2429176635775555e-05
0.0011458793769668894,-5.967401273807374e-05
0.0011769933973016095,-6.531483404328845e-05
0.0012117439889804417,-7.179702156393159e-05
0.0012431796209335607,-7.78269338738009e-05
0.001280050554301204,-8.509812505641079e-05
0.0013171329033497855,-9.262918386776335e-05
0.0013526566977988888,-0.0001000433617635594
0.0013865924316716245,-0.00010731019567400489
0.0014243139012788436,-0.00011559964136444211
0.0014604515082521758,-0.00012374606666512003
0.0014986219133142921,-0.00013256990254970936
0.0015333628763893534,-0.0001407957674628232
0.0015701436013807806,-0.00014970400065426285
0.001607141540087649,-0.00015887232948058226
0.0016443574491404565,-0.0001683050754066513
0.0016817747392965034,-0.00017784615910364687
0.0017192189630920928,-0.00018738467825204228
0.0017587506093429662,-0.00019772148029414092
0.001796567231945175,-0.00020779629227274626
0.0018325795956482625,-0.00021757422599027413
0.0018668277514665254,-0.0002270442324629376
0.0019107966060262858,-0.00023943247321562698
0.0019490237407321135,-0.00025040265605820325
0.001985197813512059,-0.0002609546870742199
0.0020211575061227635,-0.0002715993992587391
0.002064418072109579,-0.0002846003510380143
0.0020982195638819994,-0.0002949398316808077
0.002137765254632373,-0.00030724040836168287
0.002175814162486212,-0.00031929495210336893
0.0022108593213940398,-0.0003306096273807909
0.002251610394104365,-0.00034405910654652407
0.0022957458124651465,-0.0003590249334563091
0.00235335870789605,-0.0003792517108804343
0.0024057333226246815,-0.0003983589009061237
0.0024768235316203983,-0.0004251289354273418
0.0025652082601386435,-0.00045937160911225573
0.0026325460588929725,-0.00048584803948416907
0.002710562222592523,-0.0005166607646177111
0.002782288300752993,-0.0005453572414320586
0.0028541728132506225,-0.000574395768681818
0.002923660749128203,-0.0006027343156505991
0.0029794397691932767,-0.000625675725108295
0.003026505577288327,-0.000645199274815532
0.003071519820642297,-0.0006635985082012678
0.0031229590035130117,-0.0006851438948243121
0.0031663466203843546,-0.0007039690596775474
0.0032076176879309096,-0.0007218193241521475
0.0032563435187990953,-0.0007431306453684222
0.0033054703884583285,-0.0007651073448182732
0.0033518775414954414,-0.0007860468793342301
0.003400825544544098,-0.0008084829754209932
0.003445057614914095,-0.0008290241907160602
0.0034870018618758042,-0.0008487387288513026
0.003538297709838247,-0.0008731677213605924
0.003584961692005705,-0.0008956963127174536
0.0036339947932100586,-0.0009196896037161063
0.0036807299153265682,-0.000942864251155231
0.0037251612926207404,-0.0009651748266111797
0.0037719680111428684,-0.000988972627523092
0.0038211572307864953,-0.0010143073879861782
0.003868043793008758,-0.0010387690784201854
0.003910274292236247,-0.0010610652941523257
0.003959583722485761,-0.0010874121304511749
0.004006583476074817,-0.0011128448237528576
0.0040559721022142056,-0.0011399066271691614
0.0040959804176557875,-0.0011620797284380186
0.004147790783894584,-0.0011911289402920995
0.004197277577661052,-0.0012192443852054968
0.004244439343081631,-0.001246364097080288
0.004291624877531464,-0.0012738341411701487
0.00433647486902748,-0.001300238328491814
0.004383708770129656,-0.0013283568799875255
0.00443096355021855,-0.0013568085407019252
0.004475868975774343,-0.001384144169603219
0.004527873094428241,-0.0014161662511387443
0.004579881487971852,-0.0014485872376493775
0.0046224331053294826,-0.001475410046967442
0.004667339711167558,-0.0015040079582166318
0.004714586245012768,-0.0015344176925818898
0.004766524619023229,-0.0015682342170516336
0.004808989848693019,-0.0015961864543895766
0.004851424429658923,-0.001624393491147728
0.004905594978263431,-0.0016608040286696388
0.004950289863827573,-0.0016911862648469524
0.00499727439322145,-0.0017234618549736218
0.005046493359989704,-0.0017576297178172303
0.005093274902103177,-0.0017904664347757264
0.00513763412749348,-0.001821931026063359
0.005184235391776206,-0.0018553330139170223
0.005230737939885239,-0.001889020112926583
0.005281771863427745,-0.0019264023768506243
0.005323430099741044,-0.0019572401691227764
0.005367304456246153,-0.0019900355091531955
0.0054179749897652705,-0.0020283199776005858
0.005461618035897357,-0.0020616499239906024
0.005507435395166076,-0.002096998050459523
0.005550841244240616,-0.0021308271728283142
